内容,id,名称,性别,经验,点赞
坤坤的梗估计地球不爆炸都不结束吧,1413214681,我活着就是为了坤坤,保密,10000,0
不愧是坤哥，就是厉害,3546681652021612,载太帅了,女,10000,0
坤坤的梗在我心中是最搞笑同样也是最好玩的,1413214681,我活着就是为了坤坤,保密,10000,0
评论区全是小黑子，这就是坤流的力量,1413214681,我活着就是为了坤坤,保密,10000,0
现在坤流是个时代，人人都是ikun，甚至小学幼儿园的人都是ikun,1413214681,我活着就是为了坤坤,保密,10000,0
还有人和我一样听成四个字的吗,1413214681,我活着就是为了坤坤,保密,10000,0
为什么鸡很美呢，因为再多看一眼就会爆炸，再靠近一点快被融化,1413214681,我活着就是为了坤坤,保密,10000,0
世界上持续最久的病，鸡瘟,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤仿佛是生活中的一道菜增添出更多的味道，这就是坤流的力量,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤的梗仍然在火我相信这就是经典，也相信一定能坚持到鸡年,1413214681,我活着就是为了坤坤,保密,10000,0
恭喜这首歌成为了全世界第一首赞美动物的歌,1413214681,我活着就是为了坤坤,保密,10000,0
尬死了,178128032,人间椅子Zi,男,10000,0
没想到这梗还在继续，并火了这么多年依旧没有过时，不得不说这就是经典，坤坤真好玩,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤成为了鬼畜天花板，鬼畜顶流,1413214681,我活着就是为了坤坤,保密,10000,0
始终记住这么一句话，小黑子就是ikun,1413214681,我活着就是为了坤坤,保密,10000,0
玩了这么久的梗我想这梗永远在玩吧,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤原本很搞笑可是已经塌房了，但坤坤作为我的信仰并表示坤坤没有塌房,1413214681,我活着就是为了坤坤,保密,10000,0
小黑子其实就是ikun，通过玩梗给了坤坤热度,1413214681,我活着就是为了坤坤,保密,10000,0
内容,id,名称,性别,经验,点赞
就算坤坤塌房了我依然会守护着，继续享受营养和快乐,1413214681,我活着就是为了坤坤,保密,10000,0
玩梗其实就是对坤坤的守护给坤坤的热度，所以不算黑,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤的梗是神作中的神作，不仅搞笑更是成为经典，成为了梗中无法逾越的神话,1413214681,我活着就是为了坤坤,保密,10000,0
鸡年坤坤热度就会上升一个高度，并且会成为全世界最火的人,1413214681,我活着就是为了坤坤,保密,10000,0
过气了,38421724,bili_38421724,保密,10000,0
坤坤是打篮球最厉害的人无需反驳,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤的梗超越了所有梗的热度，好玩，达到了梗界中不可战胜的神话,1413214681,我活着就是为了坤坤,保密,10000,0
经典永流传[脱单doge]@韩湘子吹箫,602512933,国服54号考生,保密,10000,0
为什么这梗一直火，因为这就是经典，坤坤真好玩,1413214681,我活着就是为了坤坤,保密,10000,0
必须真爱粉[doge],359972729,爱鸢一更爱折纸,保密,10000,0
蔡徐坤看了肯定很生气[喜极而泣][喜极而泣],358379754,goodtoyou1,男,10000,0
坤坤,1789116361,心静一下666666666,男,10000,0
不用看了全是小黑子,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤，就是你塌房了但我永远站在你这边，继续享受营养和快乐,1413214681,我活着就是为了坤坤,保密,10000,0
刚入站，此二元？👴i了,327209490,欣然牛批,男,10000,0
鲲,1022211007,北冥外交官,保密,10000,0
因为一首歌这里全是小黑子，不得不说这样的坤坤就是厉害，同样坤坤厉害到我黑转更黑了,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤小黑子是唯一成为正规军的，因为每日玩梗守护坤坤更是在塌房中仍然守护,1413214681,我活着就是为了坤坤,保密,10000,0
看看我发现了什么,3494371129297308,死壮的大尬子,男,10000,0
坤坤只是一个梗能玩这么多年，证明了经典永流传，坤坤真好玩,1413214681,我活着就是为了坤坤,保密,10000,0
内容,id,名称,性别,经验,点赞
不知为何又回到这个视频考古了,515299903,金猴荡埃,保密,10000,0
梦开始的地方,3494375550094219,艹卄卄卄艹,保密,10000,0
开口就绷不住,3546381350341399,三月舞象,保密,10000,0
为什么不更新了？,3546598233606710,白林一即星球作者,保密,10000,0
参见鬼畜大王，鬼畜顶流坤坤,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤是鬼畜大王但总有人去喜欢他属实给爷整笑了,1413214681,我活着就是为了坤坤,保密,10000,0
没想到这里全是小黑子，不得不说这样的坤坤就是厉害，同样坤坤厉害到我黑转更黑了,1413214681,我活着就是为了坤坤,保密,10000,0
我从未见过一梗如此能经久不衰的火，不得不说坤流就是最强的,1413214681,我活着就是为了坤坤,保密,10000,0
"在mc中最喜欢这四件东西
基岩，泥土，苔石，煤炭",1413214681,我活着就是为了坤坤,保密,10000,0
《快乐小曲》,1413214681,我活着就是为了坤坤,保密,10000,0
历久弥新啊[doge],1997943416,墓地石碑,保密,10000,0
圣地重游,486371580,空调师傅空调Q太郎,保密,10000,0
怀念啊，这个梗可以说是一个时代的缩影了，那个时候梗是用来玩的，现在梗是用来黑还有吵的，梗小鬼和梗警察也逆天全是二极管，梗的质量也再也没有那么高了,506035306,那那个那那,保密,10000,0
[doge_金箍],454169550,清紫离,女,10000,0
2024年来考古[doge],3546615925181082,Ks乄墨影,男,10000,0
2024年十月三日前来考古,3537112823499004,FBI探员10,保密,10000,0
鸡你太美永不灭！！！,3493112424958244,长安诺地面的吗,保密,10000,0
说真的这是最让我开心，快乐的歌，每日亿遍摆脱抑郁,1413214681,我活着就是为了坤坤,保密,10000,0
传世之作,1725565958,吃完宵夜等早饭,男,10000,0
不用质疑了，这就是四个字,1413214681,我活着就是为了坤坤,保密,10000,0
内容,id,名称,性别,经验,点赞
传世之作,1725565958,吃完宵夜等早饭,男,10000,0
不用质疑了，这就是四个字,1413214681,我活着就是为了坤坤,保密,10000,0
始终记住这么一句话，坤坤永远的神永不塌房,1413214681,我活着就是为了坤坤,保密,10000,0
始终记住这么一句话，黑粉也是粉,1413214681,我活着就是为了坤坤,保密,10000,0
本来五个字唱出四个字够离谱，结果玩了这么多年就更离谱了,1413214681,我活着就是为了坤坤,保密,10000,0
评论区属实离谱到了,1413214681,我活着就是为了坤坤,保密,10000,0
我跳过,3493133803325547,日本脚盆,男,10000,0
坤流永存不朽，无论何时都是经典,1413214681,我活着就是为了坤坤,保密,10000,0
鸡你实在是太美,1708554967,云墨长安,保密,10000,0
好家伙评论区果然没让我失望，全是小黑子,1413214681,我活着就是为了坤坤,保密,10000,0
在听的是不是四个字呀,1413214681,我活着就是为了坤坤,保密,10000,0
坤流就是最强的，让一个梗成为了传世经典,1413214681,我活着就是为了坤坤,保密,10000,0
致敬坤流，坤流就是最强的,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤梗成为了最搞笑，最火，最有影响力的玩意，不得不说坤流就是最强的,1413214681,我活着就是为了坤坤,保密,10000,0
23333纪念,21588935,虹无影,男,10000,0
火了这么久没有过时真让我感叹到坤坤的生命力如此顽强，也让我感叹到这就到经典,1413214681,我活着就是为了坤坤,保密,10000,0
这个播放量，2333333,1704059114,一束风车菊,女,10000,0
感觉60岁的时候看到这个还是会笑[笑哭],39659497,封过猴位的佛子,男,10000,0
梦开始的地方,24271232,静止的时间,男,10000,0
坤坤的梗依然没有过时，依然还有人在玩，证明出这就是经典,1413214681,我活着就是为了坤坤,保密,10000,0
内容,id,名称,性别,经验,点赞
俗话说得好，地球不爆炸鸡梗不结束,1413214681,我活着就是为了坤坤,保密,10000,0
不知道为什么我无比期待鸡年，我想坤坤就会成为火鸡，并火遍世界成为全世界最火的人,1413214681,我活着就是为了坤坤,保密,10000,0
距离29年鸡年还有两坤年，作为ikun表示无比的期待，我相信坤坤一定能火到鸡年,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤看似梗，实则传世经典,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤的含金量就是可怕，不仅火了这么久没有过时更是在塌房还在火,1413214681,我活着就是为了坤坤,保密,10000,0
2024前来考古,3546379349657609,穷苦hei鬼搬砖,男,10000,0
我是2024的[笑哭][笑哭][笑哭],1288553570,爱玩荒野的xu,男,10000,0
BV1FXxFeZEid,479530740,山中一鹤,男,10000,0
坤坤梗达到了无法逾越的地位，甚至是永远，不得不说坤流就是最强的,1413214681,我活着就是为了坤坤,保密,10000,0
考古[doge],442758528,叹往事成风L,男,10000,0
没想到2024年了还有人在玩，坤流的力量真让我叹为观止，并相信这就是经典,1413214681,我活着就是为了坤坤,保密,10000,0
考古,3546632069057095,11451411545,保密,10000,0
坤坤的梗是我见过最火的，并且也是我见过最搞笑的，不得不说坤流就是最强的,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤塌房了，我想每个小黑子都是不忘初心的守护坤坤吧,1413214681,我活着就是为了坤坤,保密,10000,0
不知道为什么在我眼里小黑子就是ikun，因为每日玩梗给坤坤热度,1413214681,我活着就是为了坤坤,保密,10000,0
已这热度继续下去到了鸡年坤坤会成为全世界最火的人，并相信一定能坚持住,1413214681,我活着就是为了坤坤,保密,10000,0
始终记住这么一句话，鬼畜才是坤坤的唯一印象,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤就是厉害，让一个梗没有过时反而越来越火,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤能火这么久，很难想象坤坤的生命力有多强，很难想象坤流的含金量有多大,1413214681,我活着就是为了坤坤,保密,10000,0
没想到坤坤不仅是个梗更是一个时代，不得不说这样的坤坤就是厉害，也不得不说坤流就是最强的,1413214681,我活着就是为了坤坤,保密,10000,0
内容,id,名称,性别,经验,点赞
坤坤能火这么久，很难想象坤坤的生命力有多强，很难想象坤流的含金量有多大,1413214681,我活着就是为了坤坤,保密,10000,0
没想到坤坤不仅是个梗更是一个时代，不得不说这样的坤坤就是厉害，也不得不说坤流就是最强的,1413214681,我活着就是为了坤坤,保密,10000,0
我想在听的各位都是四个字吧,1413214681,我活着就是为了坤坤,保密,10000,0
Ctrl键啥意思[doge],694925329,携手向复兴,男,10000,0
坤坤的梗就是永不磨灭信仰永存，不仅火了这么久没有过时更是在塌房还在火,1413214681,我活着就是为了坤坤,保密,10000,0
等鸡年，这首歌变成第一,1413214681,我活着就是为了坤坤,保密,10000,0
鸡年坤坤就是真正火的时候，更是火向全世界最火的人,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤的梗不仅是最好玩最搞笑的梗，更是唯一成为时代的梗，不得不说坤流就是最强的,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤的梗创造出所有梗都无法逾越的神话，是梗之神作，更是永远的第一，致敬坤坤,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤依旧还火，以这个热度继续下去一定能坚持到鸡年,1413214681,我活着就是为了坤坤,保密,10000,0
这首歌就是离谱，不仅把五个字听成四个字更是全世界第一首赞美家禽的歌,1413214681,我活着就是为了坤坤,保密,10000,0
看到这个舞有些感觉就是，尬还有头皮发麻让人不敢再直视看，中国男人都这么堕落了吗,3493295133035160,逍遥侠0o,保密,10000,0
常回来看看[微笑],111826120,O_okami,女,10000,0
壮哉我大坤坤，成为了最搞笑的梗，也成为了时代和信仰的梗，坤坤永远的神坤流永远都是最强的,1413214681,我活着就是为了坤坤,保密,10000,0
没想到坤坤不仅仅是梗了而是一个时代，不得不说坤流就是最强的,1413214681,我活着就是为了坤坤,保密,10000,0
真正的ikun就是小黑子，不仅每日玩梗给坤坤热度更是在塌房中坚持不懈守护,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤是我见过最大的笑话，并且给了我永远的快乐,1413214681,我活着就是为了坤坤,保密,10000,0
我在肯德基吃饭，那里的东西太美味了，真让我感叹这么一句话，基里太美,1413214681,我活着就是为了坤坤,保密,10000,0
这可能是鸡哥吧,407421807,设置音乐家,女,10000,0
坤坤的梗不会时代的变迁而过时，而是越来越火越来越好玩，永远的新颖永远的好玩,1413214681,我活着就是为了坤坤,保密,10000,0
内容,id,名称,性别,经验,点赞
恭喜坤坤已经成为了时代,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤塌房了但还有人在守护，我宣布坤坤没有塌房,1413214681,我活着就是为了坤坤,保密,10000,0
这首歌就是搞笑中的搞笑，搞笑中的天花板，是当之无愧的快乐神曲，治愈心情的良药，每日亿遍摆脱抑郁,1413214681,我活着就是为了坤坤,保密,10000,0
鸡你太美,1599404982,4nyT,保密,10000,0
经典[喜极而泣],36710132,淑君的小可爱男友,男,10000,0
坤坤身为鬼畜顶流，所以黑他就是给他热度，所以小黑子就是ikun,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤已成为经典，我相信坤坤会永远流传,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤是梗的文化魅力瑰宝，留下了不朽的经典和人人的信仰，致敬坤坤,1413214681,我活着就是为了坤坤,保密,10000,0
小黑子玩梗守护坤坤更是在坤坤塌房中坚持守护，所以小黑子才是真正的ikun,1413214681,我活着就是为了坤坤,保密,10000,0
坤流的统治力就是强，不仅是经典更是形成了一个时代，更是人人都是小黑子，这就是坤流的力量,1413214681,我活着就是为了坤坤,保密,10000,0
我想小黑子都是听这首歌变成的吧,1413214681,我活着就是为了坤坤,保密,10000,0
不是吧不是吧都过了这么久还在玩坤坤，我想这就是经典，坤坤真好玩,1413214681,我活着就是为了坤坤,保密,10000,0
这首歌其实就是个笑话，更是给了我快乐,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤是鬼畜不可战胜的神话，鬼畜永远的王不接受任何反驳,1413214681,我活着就是为了坤坤,保密,10000,0
参见两秒半的全世界篮球第一人蔡徐坤,1413214681,我活着就是为了坤坤,保密,10000,0
我想这就是史上第一首赞美家禽的歌吧,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤的梗永远的经典，永远的好玩,1413214681,我活着就是为了坤坤,保密,10000,0
"对于这首歌用这几句话来总结
最离谱的歌
最搞笑的歌
最让我开心的歌",1413214681,我活着就是为了坤坤,保密,10000,0
我会唱这首歌，会跳鸡你太美篮球舞，我想这就是坤流的力量,1413214681,我活着就是为了坤坤,保密,10000,0
值得,351375997,等風備忘記,保密,10000,0
内容,id,名称,性别,经验,点赞
"坤坤的梗用这句话来总结
搞笑中的搞笑
好玩中的好玩
永不过时永远的新颖永远的好玩",1413214681,我活着就是为了坤坤,保密,10000,0
鸡年那一天坤坤不仅会从塌房到崛起更是能大伙一波，所以一定要坚持到鸡年,1413214681,我活着就是为了坤坤,保密,10000,0
史上第一首赞美家禽的歌，独一无二举世无双，充满着家禽深厚的感情，感情满满,1413214681,我活着就是为了坤坤,保密,10000,0
一提到25有关得就会想起坤，我想这就是坤流的力量,1413214681,我活着就是为了坤坤,保密,10000,0
所以这首歌到底叫啥,11715722,抢劫饭,保密,10000,0
为什么蔡徐坤是nba了，因为nba就是牛逼啊，不愧是练习两秒半的篮球练习生,1413214681,我活着就是为了坤坤,保密,10000,0
练习两秒半的烂球练习生才差不多,1413214681,我活着就是为了坤坤,保密,10000,0
壮哉我大坤坤，经典中的经典，好玩中的好玩，永远的经典永远的好玩,1413214681,我活着就是为了坤坤,保密,10000,0
@fionaoa wxnl,317780575,庚鳗逮老弗,男,10000,0
坤坤的梗只能说是神作中的存在，不仅好玩更是传世经典，并始终相信坤坤的梗永远无法逾越无与伦比，永远无可撼动,1413214681,我活着就是为了坤坤,保密,10000,0
两坤年了，坤坤还是这么火，还是这么的好玩,1413214681,我活着就是为了坤坤,保密,10000,0
听了一千遍还是没听出那五个字，不得不说听五个字的人就是耳朵不好使,1413214681,我活着就是为了坤坤,保密,10000,0
还有人啊[脸红],573914316,小米jemi,保密,10000,0
鸡年那一天我想全世界的人都变成ikun了吧,1413214681,我活着就是为了坤坤,保密,10000,0
有一说一坤坤的存活时间真是可怕，并我相信坤坤无论何时都是经典,1413214681,我活着就是为了坤坤,保密,10000,0
@鸡你太美,3546740049316398,seedmap,保密,10000,0
坤坤的梗只能说是好玩中的好玩，神作中的神作，信仰中的信仰，永远无法逾越无与伦比，永远无法撼动,1413214681,我活着就是为了坤坤,保密,10000,0
"坤坤塌房了后
ikun，离去
小黑子，还在守护
所以ikun是小黑子
小黑子是ikun",1413214681,我活着就是为了坤坤,保密,10000,0
"坤坤的梗用这几个字来总结
经典和非物质文化遗产
时代和信仰
永远的新颖永远的好玩",1413214681,我活着就是为了坤坤,保密,10000,0
每日亿遍让抑郁远去，充满快乐,1413214681,我活着就是为了坤坤,保密,10000,0
内容,id,名称,性别,经验,点赞
"坤坤的梗用这几个字来总结
经典和非物质文化遗产
时代和信仰
永远的新颖永远的好玩",1413214681,我活着就是为了坤坤,保密,10000,0
每日亿遍让抑郁远去，充满快乐,1413214681,我活着就是为了坤坤,保密,10000,0
"以前的坤坤梗，只是一个梗
现在的坤坤梗，经典永流传",1413214681,我活着就是为了坤坤,保密,10000,0
鸡年那一天我一定会坤坤疯狂打call，见证出全世界最火的人,1413214681,我活着就是为了坤坤,保密,10000,0
这回是电子文物[藏狐],401626260,康后面卒,保密,10000,0
想你了ikun,535781597,失色记忆,男,10000,0
坤坤是鬼畜区永不磨灭经典永存的地位,1413214681,我活着就是为了坤坤,保密,10000,0
全民制作人员大家好，我就是练习时长两秒半的个人练习生蔡徐坤，喜欢唱跳rap篮球music，鸡你太美，鸡你太美，鸡你实在实在是太美,1413214681,我活着就是为了坤坤,保密,10000,0
我追女生追了两年半了，有一次女生就问我为什么喜欢，我就毫不犹豫的回答，姬你太美,1413214681,我活着就是为了坤坤,保密,10000,0
哈哈哈哈哈哈,375208681,杠精请吃我一拳,保密,10000,0
坤坤打篮球这么厉害，肯定练习了两秒半,1413214681,我活着就是为了坤坤,保密,10000,0
原来坤哥才是最正常的一个,12966731,丶一行丶丶,男,10000,0
@思念是唯一的星光,515093603,一只南极的北极熊,保密,10000,0
现在b站都是坤坤的鬼畜，这就是坤流的力量,1413214681,我活着就是为了坤坤,保密,10000,0
玩了这么久的梗居然没有过时反而越来越火了，属实让我叹为观止了,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤火了这么久，做到了经典，致敬坤坤,1413214681,我活着就是为了坤坤,保密,10000,0
圣地巡礼,660622251,冰块味的水,保密,10000,0
现在在看感觉很不错,16706459,異國迷宮的十字路口,男,10000,0
坤坤是你吗,496512489,决战三国志z,保密,10000,0
坤坤塌房了不应放弃，要坚持守护坤坤，不忘初心护坤前行,1413214681,我活着就是为了坤坤,保密,10000,0
内容,id,名称,性别,经验,点赞
爱自己的100种方式。,1919691027,泛迩,保密,10000,0
鸡毛飞上天了,1919691027,泛迩,保密,10000,0
爱字节100种方式。,1919691027,泛迩,保密,10000,0
考古[doge],46647145,Adramele,男,10000,0
鸡年坤坤的热度会无法想象的火，无比期待鸡年那一天,1413214681,我活着就是为了坤坤,保密,10000,0
每个动作都是经典,272530284,CMG觀察,保密,10000,0
要抽相里要了，看十遍鸡哥,375723151,懒懒啊啊啊啊啊啊啊啊,保密,10000,0
功德圆满，顶,3546717364423128,结亖,保密,10000,0
现在坤坤不是梗了而是时代的必需品，更是一种信仰，致敬坤坤,1413214681,我活着就是为了坤坤,保密,10000,0
全世界鬼畜最火的人，坤坤,1413214681,我活着就是为了坤坤,保密,10000,0
原本唱出四个字够离谱了，那些听成五个字的人更离谱了,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤塌房了我们要坚持守护坤坤，让坤坤死灰复燃,1413214681,我活着就是为了坤坤,保密,10000,0
今天日子好，来上柱香吧[滑稽],177332578,爱吃的喵呜,保密,10000,0
恭喜这首歌成为全世界第一首赞美动物的歌,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤能火这么久属实让我难以置信，不得不说这样的坤坤就是厉害，也不得不说坤流就是最强的,1413214681,我活着就是为了坤坤,保密,10000,0
在我眼里蔡徐坤黑粉给我的感觉就是粉丝，蔡徐坤给我的感觉就是黑粉，因为蔡徐坤黑粉玩梗给坤坤热度，蔡徐坤粉丝只顾追星四处爆破给偶像招黑,1413214681,我活着就是为了坤坤,保密,10000,0
永远有人系列,295711111,凉向你发出借钱申请,男,10000,0
回顾一下我们顶流的千万视频[滑稽],445326918,Loveufox,保密,10000,0
坤坤是所有梗中是神作的梗，成为了时代的印记，致敬坤坤,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤的梗不仅搞笑还经久不衰，不得不说坤流就是最强的,1413214681,我活着就是为了坤坤,保密,10000,0
内容,id,名称,性别,经验,点赞
坤坤是所有梗中是神作的梗，成为了时代的印记，致敬坤坤,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤的梗不仅搞笑还经久不衰，不得不说坤流就是最强的,1413214681,我活着就是为了坤坤,保密,10000,0
鸡宝宝生下了吗？鸡宝宝好可怜，胎死腹中,1121886383,768768675,保密,10000,0
小黑子可以光明正大的黑坤坤了，反正坤坤已经塌房了，黑他还能给他热度了,1413214681,我活着就是为了坤坤,保密,10000,0
听四个字没有错，我听了一千遍就是四个字,1413214681,我活着就是为了坤坤,保密,10000,0
来回顾[偷笑],450504802,kiisssag_,保密,10000,0
为什么这里都是小黑子，因为我们都是真ikun,1413214681,我活着就是为了坤坤,保密,10000,0
现在这里都是小黑子，可想而知坤流的含金量有多大,1413214681,我活着就是为了坤坤,保密,10000,0
我想坤坤的梗地球不爆炸鸡梗不结束吧,1413214681,我活着就是为了坤坤,保密,10000,0
经典老番,37883064,一颗不能吃的糖,女,10000,0
常看常新,323317978,嘻嘻your哈哈,保密,10000,0
死去的老梗，复活攻击我,3546704053799804,蛋仔名-是徐星宇,保密,10000,0
永远都有人看系列,524084933,昴日太美,男,10000,0
没想到坤坤还没过时反而越来越火，这就是坤流的力量,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤塌房了终于可以光明正大的黑他了，哦不，是守护他了，坚持不懈给坤坤热度让坤坤死灰复燃,1413214681,我活着就是为了坤坤,保密,10000,0
朝圣第一天,1562625715,mmyyyggd,保密,10000,0
这一唱，唱出了一整个盛夏,1562625715,mmyyyggd,保密,10000,0
流水的年梗，铁打的哥哥,75732254,不能播的沙奈朵,男,10000,0
一听就想笑，并且太离谱了，我愿这首歌称之为笑话，也愿这首歌称之为最让我想笑的玩意,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤的梗就是无论何时都在玩，永远的新颖永远的好玩,1413214681,我活着就是为了坤坤,保密,10000,0
内容,id,名称,性别,经验,点赞
其他明星塌房我无所谓，就是坤坤不能塌，因为他是我的营养源泉和快乐源泉,1413214681,我活着就是为了坤坤,保密,10000,0
明明就是四个字，我愿听成五个字的人称之为见过最大的笑话，也称之为最离谱的事情,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤是当之无愧的时代和信仰，致敬坤坤,1413214681,我活着就是为了坤坤,保密,10000,0
香翅捞饭,3546559862016045,用户是蔡徐坤,保密,10000,0
等鸡年，坤坤从塌房到崛起,1413214681,我活着就是为了坤坤,保密,10000,0
鸽鸽，想你了,1021814906,萤火の名は,男,10000,0
你干嘛哈哈哎呦,3546704053799804,蛋仔名-是徐星宇,保密,10000,0
圣地重游,572480436,食番咸菜,男,10000,0
坤坤已经迈进了时代的地位，更是达到了一种信仰一种文化印记，致敬坤坤,1413214681,我活着就是为了坤坤,保密,10000,0
致敬坤坤，坤坤永不塌房永远守护最好的坤坤,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤的梗无论何时都是经典，都是这么好玩，都是这么的新颖,1413214681,我活着就是为了坤坤,保密,10000,0
@全体粉丝，很遗憾，这里都是小黑子,1413214681,我活着就是为了坤坤,保密,10000,0
没想到坤坤居然塌房了，作为ikun表示破防了，但是仍然守护坤坤,1413214681,我活着就是为了坤坤,保密,10000,0
说真的这首歌是我见过最让我想笑最让我开心的歌,1413214681,我活着就是为了坤坤,保密,10000,0
[吃瓜],34255656,slyarh,男,10000,0
我宣布，开团时间到,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤火了这么久还没过时，由此可见坤坤的生命力如此顽强，也由此可见这就是经典和非物质文化遗产，时代和信仰,1413214681,我活着就是为了坤坤,保密,10000,0
说真的这首歌是我唯一让我想笑让我开心的歌,1413214681,我活着就是为了坤坤,保密,10000,0
考古[doge],3546620434057940,饿意隨疯起,保密,10000,0
有的人塌房了但是他还没有塌房——致坤坤,1413214681,我活着就是为了坤坤,保密,10000,0
内容,id,名称,性别,经验,点赞
坤坤是所有梗当中最火的，同样也是最搞笑最有影响力的，不得不说坤流就是最强的,1413214681,我活着就是为了坤坤,保密,10000,0
原本坤坤已经很火了，但是他确塌房了，作为ikun任然继续守护坤坤,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤的火超越了时间的范畴，达到了经典和非物质文化遗产，时代和信仰,1413214681,我活着就是为了坤坤,保密,10000,0
现在看还是很好笑,457889649,韭韭韭酒菜,保密,10000,0
[微笑],1013627790,-_---_-__-__--,女,10000,0
鸡哥天下第一,3546632947763537,瑚汐iiiiii,保密,10000,0
坤坤已经是时代和信仰了，这就是坤流的力量,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤塌房了作为ikun永远站在坤坤这边，永远守护最好的坤坤,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤居然从塌房到崛起，这就是坤流的力量,1413214681,我活着就是为了坤坤,保密,10000,0
我宣布，蔡徐坤就是鸡哥,1413214681,我活着就是为了坤坤,保密,10000,0
"对于坤坤的梗用这几句话来总结
最搞笑的梗
最火的梗
最经久不衰的梗
最有影响力的梗",1413214681,我活着就是为了坤坤,保密,10000,0
以后蔡徐坤就叫鸡哥了,1413214681,我活着就是为了坤坤,保密,10000,0
原本是粉丝的天下结果是小黑子的天下，这就是坤流的力量,1413214681,我活着就是为了坤坤,保密,10000,0
玩mc两年半了，有一次为了躲避怪物躲在密封的空间，本来挖开一个洞结果被小白射死，东西全部掉在里面，复活后我连忙收集泥土赶往死亡点，把掉落物用泥土挤出来了，这波操作太完美了，不得不感叹到这么一句话，挤泥太美,1413214681,我活着就是为了坤坤,保密,10000,0
"😃(鞠躬):全民制作人们，大家好，我是练习时长两年半的个人练习生，蔡徐坤
😌:喜欢唱，跳，rap，篮球，Music
啊↗啊~啊↘噔~噔↗噔↘噔→
背景音乐(啊啊啊啊啊啊啊……)
篮球从肩上滚过→转身→手指转球，抛出去→铁山靠→转身→停顿→跳起，剪刀手落地→背带裤滑落→摸右肩→左手上下摆→左右手裆下交叉→手放背后跃起→手比枪式，向上抬起→左手摸肚子，右手从下至上左右晃动→两手旋转→左手摸裆，右手嘲讽姿态→正向观众→左右肩摇晃→右脚抬起→左脚呈高抬腿式→面向观众→跃起",3546621652502982,燕归Mh,保密,10000,0
坤坤塌房了还在火，不得不说坤流就是最强的,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤创造出全世界第一首赞美家禽的歌，不得不说这样的坤坤就是厉害,1413214681,我活着就是为了坤坤,保密,10000,0
现在是坤流称霸的时代，让人人都是ikun了，不得不说坤流就是最强的,1413214681,我活着就是为了坤坤,保密,10000,0
不知道为什么在我眼里坤坤是个鬼畜大王，我想他就是我的快乐源泉,1413214681,我活着就是为了坤坤,保密,10000,0
@@,3546680894949779,小天第四段,保密,10000,0
内容,id,名称,性别,经验,点赞
坤坤在鬼畜界是无法撼动的地位，不得不说坤流就是最强的,1413214681,我活着就是为了坤坤,保密,10000,0
愿鸡年这首歌热度提升，并火遍世界成为全世界最火的歌,1413214681,我活着就是为了坤坤,保密,10000,0
坤坤塌房了，假ikun早已离开，真ikun不会因为坤坤塌房而放弃而是坚持不懈的守护坤坤，所以说粉丝是假ikun，小黑子是真ikun,1413214681,我活着就是为了坤坤,保密,10000,0
我前来考古,3493289936292260,Source源原,保密,10000,0
今夕是何年,689458119,嗐呀_-w-,保密,10000,0
其他梗对比坤坤来说是多么渺小，不得不说坤流就是最强的,1413214681,我活着就是为了坤坤,保密,10000,0
从粉丝的天下到小黑子的天下，不得不说这就是坤流的力量,1413214681,我活着就是为了坤坤,保密,10000,0
